id_respondent,ses_region_administrative,ses_age_category,behav_vote_turnout_municipal_2021,behav_vote_method,op_covid_measures_easy_to_understand,op_covid_measures_reassuring,op_voting_ease,op_reason_not_vote_no_interest,op_reason_not_vote_lack_info,op_reason_not_vote_disliked_candidates,op_reason_not_vote_not_concerned,op_reason_not_vote_no_impact,op_reason_not_vote_lost_trust,op_reason_not_vote_too_busy,op_reason_not_vote_away,op_reason_not_vote_covid_concern,ses_gender,ses_language_home,ses_born_canada,ses_education,ses_occupation,ses_income_household,ses_household_type,weight_standard,weight_turnout_adjusted,op_reason_not_vote_other,behav_contacted_by_campaign,ses_homeowner,behav_considered_running,op_knowledge_candidates_names,op_knowledge_candidates_platforms,op_closeness_to_party,op_satisfaction_democracy_municipal,op_council_too_complicated,op_council_not_concerned_citizens,op_trust_council,op_citizens_can_influence,op_elected_reflect_diversity,op_council_decisions_impact,op_interest_municipal_politics,behav_vote_frequency_history,op_voting_duty_vs_choice,op_vote_makes_difference,op_voting_makes_proud,op_voting_important_to_others,op_frequency_discuss_politics,behav_volunteering_past_year,behav_civic_participation,op_sense_of_belonging,ses_years_in_municipality,op_barrier_running_salary,op_barrier_running_workload,op_barrier_running_recognition,op_barrier_running_incumbency,op_barrier_running_harassment
40236,laurentides,25_34,voted,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,female,french,1.0,high_school,self_employed,under_20k,couple_no_children,0.5341512560844421,0.7763860821723938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,0.33,0.67,0.33,0.67,0.0,1.0,duty,0.67,0.0,0.67,0.67,never,0.0,0.0,5_to_10_years,0.33,0.67,0.33,0.33,0.67
40237,capitale_nationale,35_44,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,english,1.0,graduate,employed,120k_to_150k,couple_with_children,0.3337962329387665,0.2387717068195343,,1.0,1.0,1.0,0.5,0.5,0.33,1.0,1.0,1.0,1.0,1.0,1.0,0.33,1.0,0.33,duty,1.0,1.0,1.0,0.0,regularly,1.0,1.0,over_20_years,1.0,1.0,1.0,1.0,1.0
40239,bas_saint_laurent,45_54,voted,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,female,french,1.0,bachelor,employed,20k_to_40k,couple_with_children,0.9754925966262816,1.4499083757400513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.33,0.33,choice,0.67,0.67,0.67,0.67,never,0.0,0.67,over_20_years,0.67,0.67,0.67,0.67,0.67
40240,mauricie,35_44,not_eligible,in_person,0.67,0.67,0.67,,,,,,,,,,female,french,1.0,bachelor,self_employed,under_20k,single_no_children,1.80228853225708,0.854518711566925,,0.0,0.0,0.0,1.0,1.0,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.33,0.67,choice,0.67,0.33,0.33,0.67,never,0.0,0.33,5_to_10_years,0.67,0.67,0.67,0.67,0.67
40241,capitale_nationale,35_44,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,college_cegep,employed,40k_to_60k,couple_with_children,1.80228853225708,0.854518711566925,,0.0,1.0,0.0,0.0,0.0,0.0,0.67,0.33,0.33,0.67,0.67,0.67,0.33,0.33,0.0,choice,1.0,1.0,1.0,1.0,never,0.0,0.33,over_20_years,0.33,0.67,0.33,0.33,0.0
40242,monteregie,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,college_cegep,employed,120k_to_150k,multigenerational,0.9754925966262816,0.4966069459915161,,1.0,1.0,0.0,1.0,0.0,0.67,1.0,0.33,0.33,0.67,0.67,0.33,1.0,0.67,0.0,choice,0.67,0.67,1.0,0.33,occasionally,0.0,1.0,over_20_years,0.33,0.33,0.67,0.67,1.0
40243,montreal,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,high_school,employed,40k_to_60k,single_parent,2.608217477798462,1.1536762714385986,,1.0,1.0,0.0,1.0,1.0,,1.0,0.67,0.33,1.0,1.0,1.0,0.0,0.33,0.0,choice,0.67,0.67,0.67,0.67,never,0.0,0.33,5_to_10_years,0.33,0.67,0.33,0.33,1.0
40244,laval,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,high_school,employed,60k_to_80k,couple_no_children,2.608217477798462,1.1536762714385986,,1.0,0.0,0.0,0.5,0.5,0.67,0.67,0.67,0.67,0.33,0.33,0.67,0.67,0.67,0.0,choice,1.0,0.67,0.33,0.67,never,0.0,0.67,over_20_years,0.33,0.67,0.33,0.33,0.33
40245,saguenay_lac_saint_jean,45_54,voted,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,female,french,1.0,high_school,homemaker,under_20k,single_no_children,2.608217477798462,4.839892864227295,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.67,1.0,0.67,1.0,0.67,0.0,1.0,,0.67,0.33,0.67,1.0,never,0.0,0.67,over_20_years,0.33,0.67,0.67,0.67,0.67
40246,montreal,25_34,not_eligible,in_person,0.67,0.33,0.67,,,,,,,,,,female,french,1.0,high_school,employed,60k_to_80k,single_no_children,1.4281843900680542,0.6177590489387512,,0.0,0.0,0.0,0.5,0.5,0.33,0.67,0.67,1.0,0.33,0.67,0.67,0.33,0.33,0.0,duty,0.67,0.33,0.33,1.0,never,0.0,0.33,under_5_years,0.33,1.0,1.0,0.67,0.67
40247,laval,35_44,voted,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,male,french,1.0,elementary,employed,60k_to_80k,single_no_children,2.0968945026397705,3.7388195991516113,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.33,0.0,0.33,1.0,1.0,1.0,duty,0.67,0.33,1.0,1.0,regularly,1.0,1.0,over_20_years,1.0,0.33,0.33,0.0,0.67
40248,montreal,25_34,voted,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female,french,1.0,high_school,employed,40k_to_60k,couple_with_children,1.4281843900680542,2.5916168689727783,0.0,0.0,0.0,0.0,0.0,0.0,,0.33,0.67,0.33,0.67,0.67,0.67,0.67,0.33,0.67,duty,0.67,0.67,0.33,0.67,never,0.0,0.33,5_to_10_years,0.0,0.67,1.0,0.67,0.67
40249,monteregie,65_plus,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,english,0.0,bachelor,retired,over_150k,couple_no_children,0.9102063179016112,0.6237942576408386,,0.0,1.0,0.0,0.5,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.33,0.0,choice,1.0,1.0,1.0,0.67,never,1.0,0.67,over_20_years,0.67,0.67,0.67,0.33,0.33
40250,monteregie,35_44,voted,,,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,male,french,1.0,elementary,employed,100k_to_120k,couple_with_children,0.3796708583831787,0.4751705229282379,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33,1.0,0.67,1.0,0.67,1.0,1.0,1.0,duty,1.0,0.33,0.67,1.0,regularly,1.0,1.0,11_to_20_years,0.0,0.67,0.33,1.0,0.33
40251,monteregie,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,french,0.0,bachelor,self_employed,under_20k,single_no_children,2.23965835571289,1.2535582780838013,,1.0,0.0,0.0,0.5,0.5,0.67,0.67,0.33,0.33,0.67,0.67,0.67,0.67,0.67,0.0,choice,0.67,0.67,0.67,0.33,never,0.0,0.33,5_to_10_years,0.67,0.67,0.67,0.67,0.67
40252,capitale_nationale,35_44,not_eligible,in_person,0.33,0.33,0.33,,,,,,,,,,female,french,1.0,college_cegep,employed,60k_to_80k,single_no_children,1.80228853225708,0.854518711566925,,0.0,1.0,0.0,1.0,1.0,0.33,0.67,0.67,0.33,0.67,0.33,0.67,0.67,0.33,0.0,choice,0.67,1.0,1.0,0.33,never,0.0,0.33,11_to_20_years,0.67,1.0,0.67,0.33,1.0
40253,laval,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,french,1.0,college_cegep,employed,over_150k,single_no_children,2.23965835571289,1.2535582780838013,,0.0,1.0,0.0,1.0,0.5,1.0,0.33,0.67,0.67,0.33,0.67,0.67,0.67,0.67,0.0,choice,0.67,0.67,0.67,0.33,never,1.0,0.67,5_to_10_years,0.33,0.33,0.67,0.33,0.67
40254,montreal,18_24,not_eligible,by_mail,,,0.67,,,,,,,,,,male,english,1.0,high_school,employed,80k_to_100k,single_no_children,4.216535568237305,1.7396773099899292,,0.0,0.0,1.0,1.0,1.0,0.33,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.33,0.67,duty,0.33,0.33,0.33,0.67,never,0.0,0.67,under_5_years,0.33,0.33,0.33,0.33,0.33
40255,outaouais,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,bachelor,homemaker,over_150k,multigenerational,2.608217477798462,1.1536762714385986,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.33,0.0,0.67,1.0,1.0,0.33,0.67,0.0,choice,1.0,1.0,1.0,0.33,never,0.0,0.67,over_20_years,0.33,0.67,0.67,0.0,0.67
40257,laval,35_44,voted,,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,male,french,1.0,bachelor,employed,60k_to_80k,single_no_children,2.0968945026397705,3.7388195991516113,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,0.33,0.0,0.33,1.0,1.0,1.0,duty,1.0,0.33,0.67,1.0,regularly,1.0,1.0,over_20_years,1.0,0.67,0.0,0.33,0.33
40259,bas_saint_laurent,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,french,1.0,bachelor,employed,80k_to_100k,couple_with_children,0.8376485109329224,0.539604127407074,,1.0,1.0,0.0,1.0,0.5,0.67,1.0,0.0,0.33,0.67,0.33,0.67,0.33,1.0,0.33,choice,1.0,0.67,0.67,0.33,never,1.0,1.0,over_20_years,0.33,1.0,0.33,0.67,0.67
40262,bas_saint_laurent,35_44,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,college_cegep,employed,,couple_with_children,0.6740691065788269,0.3678326308727264,,0.0,1.0,0.0,1.0,1.0,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,choice,0.67,0.67,0.33,0.67,occasionally,0.0,0.67,over_20_years,0.33,0.67,0.33,0.33,0.67
40263,capitale_nationale,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,french,1.0,college_cegep,employed,100k_to_120k,couple_with_children,2.23965835571289,1.2535582780838013,,0.0,1.0,0.0,1.0,1.0,0.67,1.0,0.0,0.33,0.67,1.0,1.0,0.33,0.67,0.33,duty,0.67,0.67,0.67,0.33,occasionally,1.0,0.67,over_20_years,0.33,0.33,1.0,0.67,1.0
40264,capitale_nationale,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,graduate,employed,over_150k,couple_no_children,2.608217477798462,1.1536762714385986,,1.0,1.0,0.0,1.0,1.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.67,0.0,choice,1.0,1.0,1.0,0.33,never,0.0,0.67,over_20_years,1.0,1.0,1.0,1.0,1.0
40265,montreal,45_54,not_eligible,in_person,0.67,0.67,0.67,,,,,,,,,,male,french,1.0,bachelor,employed,,couple_with_children,2.23965835571289,1.2535582780838013,,0.0,0.0,0.0,1.0,0.5,0.33,0.33,0.67,0.67,0.33,0.67,0.33,0.67,0.33,0.67,choice,0.67,0.33,0.33,0.67,never,0.0,0.67,11_to_20_years,0.33,0.33,0.67,0.67,0.67
40266,outaouais,35_44,voted,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,male,french,1.0,elementary,retired,20k_to_40k,single_no_children,2.0968945026397705,3.7388195991516113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.33,0.33,0.67,0.33,1.0,0.67,0.67,duty,0.67,0.67,0.33,1.0,never,0.0,0.33,5_to_10_years,0.0,0.67,0.0,1.0,1.0
40267,montreal,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,english,0.0,college_cegep,employed,under_20k,single_no_children,2.6904830932617188,1.1130539178848269,,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.33,0.0,0.67,0.67,0.67,0.33,1.0,0.33,choice,1.0,1.0,0.67,0.33,never,0.0,1.0,over_20_years,0.0,1.0,0.0,0.67,0.67
40270,montreal,35_44,not_eligible,in_person,0.67,0.67,0.67,,,,,,,,,,female,french,1.0,bachelor,employed,60k_to_80k,multigenerational,1.80228853225708,0.854518711566925,,0.0,1.0,0.0,0.0,0.5,0.33,0.67,0.67,0.67,0.67,0.67,0.67,0.33,0.67,0.33,,0.67,0.67,0.67,0.33,never,0.0,0.67,over_20_years,0.0,1.0,0.33,1.0,0.67
40271,montreal,35_44,not_eligible,in_person,0.67,0.67,0.67,,,,,,,,,,female,english,1.0,graduate,employed,over_150k,couple_no_children,1.8591341972351076,0.8244317770004272,,0.0,1.0,0.0,1.0,0.5,0.33,0.67,0.33,0.33,0.67,0.67,0.67,0.33,0.67,0.0,choice,1.0,0.67,1.0,0.33,never,0.0,0.67,11_to_20_years,0.33,0.33,0.67,0.33,0.67
40273,bas_saint_laurent,45_54,not_eligible,in_person,1.0,0.67,1.0,,,,,,,,,,male,french,1.0,college_cegep,employed,120k_to_150k,couple_with_children,0.3456211388111114,0.3481054902076721,,0.0,1.0,1.0,0.5,0.5,0.67,0.67,0.67,0.67,0.67,0.67,1.0,0.33,0.67,0.0,duty,1.0,0.67,1.0,0.33,occasionally,0.0,0.33,over_20_years,1.0,0.67,0.67,0.33,1.0
40274,laval,45_54,not_eligible,in_person,1.0,1.0,0.67,,,,,,,,,,female,french,0.0,college_cegep,employed,40k_to_60k,couple_with_children,2.608217477798462,1.1536762714385986,,0.0,1.0,0.0,0.5,0.5,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.33,0.67,0.67,choice,1.0,1.0,1.0,0.33,occasionally,0.0,0.67,over_20_years,0.33,0.33,0.33,0.33,0.33
40275,monteregie,45_54,voted,,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,male,french,1.0,elementary,self_employed,100k_to_120k,couple_with_children,0.4055202603340149,0.6683597564697266,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,1.0,0.33,0.33,1.0,1.0,1.0,duty,0.33,1.0,0.67,1.0,regularly,1.0,1.0,11_to_20_years,0.0,0.33,1.0,0.67,0.33
40276,chaudiere_appalaches,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,french,1.0,bachelor,employed,60k_to_80k,multigenerational,0.8376485109329224,0.539604127407074,,1.0,1.0,0.0,1.0,1.0,0.67,1.0,0.0,0.33,0.67,0.67,1.0,0.0,1.0,0.0,choice,1.0,1.0,1.0,0.0,never,0.0,1.0,over_20_years,0.33,0.67,0.33,0.67,1.0
40277,montreal,25_34,not_eligible,in_person,0.67,0.67,1.0,,,,,,,,,,male,french,1.0,bachelor,employed,80k_to_100k,couple_no_children,2.324031352996826,1.1455771923065186,,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.33,0.67,1.0,0.33,1.0,0.33,choice,0.33,0.67,1.0,0.0,regularly,0.0,0.67,11_to_20_years,0.67,0.33,0.33,0.67,0.67
40278,montreal,18_24,did_not_vote,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,male,french,1.0,high_school,student,20k_to_40k,single_no_children,4.087610721588135,7.564625740051269,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.0,1.0,,0.0,0.0,0.0,1.0,never,0.0,0.33,over_20_years,0.0,0.0,0.0,1.0,0.0
40279,montreal,45_54,not_eligible,in_person,1.0,1.0,0.67,,,,,,,,,,female,other,1.0,college_cegep,employed,60k_to_80k,couple_with_children,2.6904830932617188,1.1130539178848269,,0.0,0.0,0.0,1.0,1.0,0.67,0.0,0.67,1.0,0.67,0.0,0.33,0.33,0.33,0.0,duty,0.33,0.67,1.0,1.0,never,0.0,0.0,over_20_years,0.67,0.67,0.67,1.0,0.67
40280,montreal,35_44,did_not_vote,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,male,english,1.0,bachelor,employed,100k_to_120k,couple_with_children,2.163032054901123,3.607175827026367,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.33,0.33,0.67,0.33,0.67,0.67,0.33,0.33,0.33,choice,1.0,1.0,0.67,0.67,occasionally,0.0,0.67,11_to_20_years,0.67,1.0,0.67,0.33,1.0
40281,mauricie,35_44,voted,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,female,french,1.0,college_cegep,employed,40k_to_60k,single_no_children,0.2781267762184143,0.2995081543922424,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.67,0.33,0.33,0.67,0.67,0.67,0.67,0.33,0.33,duty,0.67,0.33,0.67,1.0,regularly,0.0,0.67,11_to_20_years,0.67,0.67,0.67,0.67,0.67
40282,montreal,45_54,not_eligible,in_person,1.0,0.67,1.0,,,,,,,,,,male,french,1.0,bachelor,employed,over_150k,couple_with_children,2.23965835571289,1.2535582780838013,,0.0,1.0,0.0,1.0,0.5,0.67,1.0,0.33,0.33,0.67,0.67,0.67,0.33,0.33,0.0,choice,0.67,0.67,0.67,0.67,never,0.0,0.67,over_20_years,0.67,0.33,0.67,0.33,0.33
40283,capitale_nationale,25_34,voted,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,female,french,1.0,bachelor,employed,40k_to_60k,couple_with_children,1.4281843900680542,2.5916168689727783,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.33,0.67,0.67,1.0,1.0,0.67,0.67,0.0,choice,1.0,1.0,1.0,0.67,regularly,1.0,0.67,5_to_10_years,1.0,1.0,0.67,1.0,1.0
40284,monteregie,35_44,not_eligible,in_person,1.0,1.0,0.67,,,,,,,,,,female,french,1.0,graduate,employed,100k_to_120k,couple_with_children,1.80228853225708,0.854518711566925,,1.0,1.0,1.0,1.0,0.5,0.67,0.67,0.67,0.33,0.33,0.67,0.33,1.0,0.67,0.67,choice,0.67,0.33,0.67,0.67,occasionally,1.0,0.67,5_to_10_years,0.67,0.67,0.67,0.67,0.67
40285,montreal,45_54,not_eligible,in_person,0.33,0.67,0.67,,,,,,,,,,male,other,1.0,college_cegep,employed,under_20k,single_no_children,2.3102993965148926,1.2094197273254397,,0.0,1.0,1.0,0.5,0.5,0.67,0.33,1.0,0.67,0.67,1.0,0.33,0.33,0.33,0.67,choice,0.67,0.33,1.0,0.67,occasionally,0.0,0.67,11_to_20_years,0.33,0.33,0.67,0.67,1.0
40286,montreal,35_44,voted,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,female,french,1.0,high_school,employed,20k_to_40k,single_parent,1.80228853225708,3.584868907928467,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.67,0.0,0.0,0.67,1.0,0.67,0.33,1.0,0.67,choice,1.0,1.0,0.67,0.33,never,0.0,0.67,over_20_years,0.33,0.0,0.0,0.67,0.33
40287,capitale_nationale,25_34,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,college_cegep,employed,60k_to_80k,couple_with_children,1.4281843900680542,0.6177590489387512,,0.0,1.0,0.0,1.0,1.0,0.67,0.67,0.67,0.67,0.33,0.67,0.67,0.67,0.67,0.67,,0.67,0.67,0.67,0.33,never,0.0,0.67,5_to_10_years,0.67,0.67,0.67,0.67,0.67
40288,capitale_nationale,25_34,voted,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,male,english,1.0,elementary,employed,120k_to_150k,single_no_children,2.3973331451416016,4.636691093444824,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.33,0.67,0.33,0.67,1.0,1.0,duty,1.0,0.33,0.67,1.0,regularly,1.0,0.67,5_to_10_years,0.0,0.33,0.67,1.0,0.33
40289,bas_saint_laurent,25_34,voted,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female,french,1.0,college_cegep,employed,over_150k,couple_no_children,0.2585919201374054,0.3293706476688385,0.0,0.0,1.0,0.0,0.0,0.0,,0.67,0.33,0.67,0.67,0.67,0.67,0.67,0.33,1.0,duty,0.33,0.33,0.33,1.0,never,1.0,0.33,over_20_years,0.33,0.0,0.33,0.33,0.33
40292,abitibi_temiscamingue,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,college_cegep,employed,,single_no_children,0.9754925966262816,0.4966069459915161,,0.0,1.0,0.0,1.0,0.5,0.33,1.0,0.67,0.33,0.67,0.67,0.33,0.67,0.33,0.0,choice,1.0,1.0,1.0,1.0,never,0.0,0.67,over_20_years,0.33,0.67,0.67,0.33,0.33
40293,montreal,25_34,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,french,1.0,high_school,employed,120k_to_150k,couple_with_children,2.324031352996826,1.1455771923065186,,1.0,1.0,0.0,1.0,0.5,0.33,1.0,0.67,0.67,0.33,0.67,0.67,0.67,0.33,0.0,choice,1.0,1.0,1.0,0.67,never,0.0,0.67,over_20_years,0.33,0.67,0.67,0.67,0.67
40295,montreal,45_54,voted,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,female,french,0.0,college_cegep,employed,,multigenerational,2.608217477798462,4.839892864227295,0.0,0.0,1.0,0.0,1.0,0.0,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.67,1.0,0.67,duty,0.33,0.0,0.67,0.33,never,0.0,1.0,over_20_years,0.33,0.33,0.33,0.33,0.33
40297,monteregie,25_34,voted,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,male,french,1.0,high_school,self_employed,100k_to_120k,couple_with_children,0.4207970201969147,0.6107873916625977,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.67,1.0,1.0,0.33,1.0,1.0,1.0,duty,0.33,1.0,0.67,1.0,regularly,1.0,1.0,under_5_years,0.33,1.0,0.67,0.67,1.0
40298,laval,35_44,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,english,0.0,high_school,employed,60k_to_80k,couple_with_children,1.8591341972351076,0.8244317770004272,,0.0,1.0,0.0,0.0,0.0,0.0,0.67,0.67,0.33,0.67,0.67,0.67,0.33,0.33,0.33,duty,0.67,0.67,0.67,0.67,never,0.0,0.67,11_to_20_years,0.33,0.67,0.67,1.0,0.0
40299,monteregie,25_34,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,french,1.0,graduate,employed,80k_to_100k,single_no_children,0.8692047595977783,0.4931209683418274,,1.0,1.0,1.0,1.0,0.5,1.0,0.67,0.67,0.67,1.0,0.33,1.0,0.67,1.0,0.0,duty,1.0,1.0,0.67,0.33,occasionally,1.0,1.0,5_to_10_years,1.0,0.67,1.0,0.33,0.67
40300,laurentides,25_34,did_not_vote,,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,female,english,1.0,high_school,self_employed,80k_to_100k,couple_no_children,0.5509987473487854,0.7490490078926086,0.0,1.0,1.0,1.0,0.5,0.5,0.67,0.67,0.33,0.33,0.67,0.0,1.0,0.67,0.67,0.67,duty,0.67,1.0,0.33,0.67,occasionally,1.0,0.67,5_to_10_years,0.0,1.0,0.33,0.33,0.67
40301,montreal,45_54,voted,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female,english,,graduate,employed,80k_to_100k,couple_with_children,2.6904830932617188,4.669473648071289,1.0,0.0,1.0,0.0,0.5,0.0,0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.67,0.33,0.67,,0.33,0.33,0.33,1.0,,,0.33,over_20_years,0.33,0.67,0.33,0.67,0.67
40302,capitale_nationale,25_34,voted,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,female,french,1.0,bachelor,employed,80k_to_100k,couple_no_children,1.4281843900680542,2.5916168689727783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.67,0.67,0.67,0.33,0.67,0.33,0.33,0.0,0.33,choice,0.67,1.0,0.67,0.67,never,0.0,0.33,over_20_years,0.33,0.33,0.33,0.33,0.67
40303,montreal,18_24,not_eligible,in_person,1.0,1.0,0.67,,,,,,,,,,male,french,1.0,bachelor,student,100k_to_120k,single_no_children,4.087610721588135,1.803167939186096,,1.0,0.0,0.0,1.0,1.0,0.67,0.33,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.33,duty,1.0,0.67,0.67,0.67,regularly,0.0,0.67,over_20_years,0.67,0.67,0.33,1.0,0.33
40304,outaouais,45_54,voted,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female,french,1.0,bachelor,employed,80k_to_100k,single_no_children,2.608217477798462,4.839892864227295,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.33,0.33,0.67,1.0,0.33,0.33,0.33,0.67,choice,1.0,1.0,1.0,0.67,never,0.0,0.67,over_20_years,0.67,1.0,0.67,0.33,0.67
40306,centre_du_quebec,45_54,did_not_vote,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,female,french,1.0,high_school,employed,40k_to_60k,single_parent,0.9754925966262816,1.4499083757400513,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.67,0.67,0.33,0.67,0.33,0.33,0.67,0.33,duty,0.67,0.67,0.67,0.67,never,0.0,0.33,over_20_years,0.33,0.67,0.33,0.33,0.67
40307,monteregie,35_44,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,bachelor,employed,120k_to_150k,couple_with_children,1.80228853225708,0.854518711566925,,1.0,1.0,0.0,1.0,0.5,0.33,0.67,0.33,0.33,0.67,0.67,0.67,0.67,0.33,0.0,choice,0.67,0.67,1.0,0.67,never,0.0,0.33,over_20_years,0.33,1.0,0.33,0.67,1.0
40308,laval,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,french,0.0,graduate,employed,60k_to_80k,single_no_children,2.23965835571289,1.2535582780838013,,1.0,0.0,0.0,1.0,1.0,1.0,0.67,0.67,0.67,0.67,0.67,0.67,0.33,1.0,0.67,choice,0.67,0.67,0.67,0.33,occasionally,1.0,0.67,over_20_years,1.0,0.33,1.0,0.33,0.33
40309,montreal,35_44,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,french,1.0,bachelor,employed,40k_to_60k,single_no_children,2.0968945026397705,0.8912164568901062,,0.0,0.0,0.0,1.0,0.0,0.67,1.0,0.33,0.33,0.67,0.67,1.0,0.33,0.33,0.0,choice,0.67,0.67,0.67,0.67,never,0.0,0.67,over_20_years,0.33,1.0,0.33,0.33,1.0
40311,laurentides,45_54,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,french,1.0,bachelor,employed,120k_to_150k,multigenerational,0.8376485109329224,0.539604127407074,,1.0,1.0,0.0,1.0,0.0,0.67,1.0,0.33,0.33,0.67,0.67,0.67,0.67,0.0,0.0,choice,0.67,0.67,0.67,1.0,regularly,0.0,0.67,over_20_years,0.33,0.67,0.67,0.33,0.67
